-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2025 in UTC
Location: Latitude  46.5554   Longitude 26.8997 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 404.49 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN      CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
GWETPROF               MERRA-2 Profile Soil Moisture (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
IMERG_PRECTOT          MERRA-2 Total Precipitation (mm/day) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX                MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                MERRA-2 Temperature at 2 Meters Minimum (C) 
TS                     MERRA-2 Earth Skin Temperature (C) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M_MAX               MERRA-2 Wind Speed at 2 Meters Maximum (m/s) 
WS2M_MIN               MERRA-2 Wind Speed at 2 Meters Minimum (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2M_MIN,1985,-22.04,-20.55,-14.58,-0.36,1.99,6.25,8.39,8.98,2.92,-2.44,-11.37,-9.19,-22.04
T2M_MIN,1986,-11.99,-20.19,-16.32,-2.88,3.23,8.29,9.29,9.25,3.2,-1.18,-3.95,-13.02,-20.19
T2M_MIN,1987,-20.14,-15.5,-17.23,-3.71,0.67,4.87,9.33,7.32,5.0,-5.94,-4.71,-11.44,-20.14
T2M_MIN,1988,-11.73,-20.08,-9.15,-3.23,0.16,8.4,12.46,9.5,6.54,-4.88,-10.28,-12.07,-20.08
T2M_MIN,1989,-10.79,-6.86,-2.37,-0.94,2.28,6.85,7.84,8.56,3.59,-0.09,-10.7,-14.09,-14.09
T2M_MIN,1990,-13.88,-4.64,-5.23,-0.82,0.5,4.39,10.33,9.93,3.6,-4.4,-3.28,-11.01,-13.88
T2M_MIN,1991,-16.74,-17.69,-6.0,-0.88,2.95,6.86,11.95,9.44,2.3,-5.8,-5.89,-12.4,-17.69
T2M_MIN,1992,-12.72,-13.77,-6.12,-2.67,1.45,7.55,8.58,14.76,3.0,-4.07,-7.03,-11.97,-13.77
T2M_MIN,1993,-15.11,-15.22,-14.08,-3.07,3.91,6.77,7.39,6.66,0.24,-3.03,-17.8,-13.82,-17.8
T2M_MIN,1994,-7.48,-17.85,-5.54,-1.45,-0.9,7.25,13.25,9.95,9.81,-5.68,-7.67,-12.94,-17.85
T2M_MIN,1995,-15.52,-6.88,-8.0,-3.75,-1.43,10.12,11.47,7.39,2.85,-2.22,-11.04,-14.39,-15.52
T2M_MIN,1996,-16.38,-16.47,-12.1,-5.03,6.66,6.16,8.06,9.39,2.89,-1.1,-2.87,-24.24,-24.24
T2M_MIN,1997,-14.72,-13.44,-8.7,-4.62,4.65,5.7,10.4,10.37,2.5,-6.42,-6.69,-20.73,-20.73
T2M_MIN,1998,-14.98,-14.72,-7.88,0.39,4.06,8.21,8.52,8.09,6.26,-1.44,-13.04,-16.24,-16.24
T2M_MIN,1999,-14.9,-14.94,-5.95,-1.24,0.38,10.35,12.97,8.94,5.6,-4.4,-9.78,-11.6,-14.94
T2M_MIN,2000,-19.49,-10.7,-6.65,-1.57,-0.1,5.21,9.29,10.22,1.55,-2.48,-3.46,-10.75,-19.49
T2M_MIN,2001,-10.17,-11.03,-5.89,-4.32,3.73,6.84,13.55,7.26,3.53,-5.25,-8.84,-19.93,-19.93
T2M_MIN,2002,-15.39,-5.21,-4.19,-4.76,6.44,5.69,11.7,9.58,2.98,-1.9,-8.14,-18.75,-18.75
T2M_MIN,2003,-19.59,-17.94,-8.91,-5.45,6.31,9.73,11.0,10.83,3.28,-5.92,-2.99,-11.43,-19.59
T2M_MIN,2004,-18.61,-13.52,-10.81,-5.42,3.71,8.21,9.7,8.47,1.98,-4.34,-7.43,-11.49,-18.61
T2M_MIN,2005,-17.0,-20.19,-14.4,-5.11,2.23,6.04,10.24,10.3,6.55,-4.93,-8.03,-10.51,-20.19
T2M_MIN,2006,-23.97,-15.85,-10.96,-1.52,1.11,6.54,8.53,8.15,6.93,-5.29,-4.85,-7.7,-23.97
T2M_MIN,2007,-9.04,-13.21,-2.53,-1.31,-1.25,11.86,10.11,10.28,3.28,-1.21,-6.27,-12.94,-13.21
T2M_MIN,2008,-19.44,-11.26,-4.36,-1.07,3.58,7.32,10.95,8.06,2.71,-0.37,-6.79,-11.98,-19.44
T2M_MIN,2009,-15.84,-10.66,-6.88,-2.35,3.68,7.01,12.29,11.5,5.13,-3.48,-6.34,-18.7,-18.7
T2M_MIN,2010,-24.94,-14.97,-12.06,0.53,4.9,6.93,11.56,10.36,6.61,-2.99,-5.87,-12.78,-24.94
T2M_MIN,2011,-13.78,-13.08,-11.88,-1.37,0.57,10.27,7.74,9.89,6.93,-4.68,-5.31,-9.89,-13.78
T2M_MIN,2012,-21.0,-22.97,-12.15,-3.72,4.53,10.0,12.55,8.99,6.43,-4.74,-3.45,-16.19,-22.97
T2M_MIN,2013,-16.13,-7.04,-10.46,-2.55,7.16,8.19,9.42,10.1,2.47,-2.55,-5.04,-9.35,-16.13
T2M_MIN,2014,-21.0,-17.65,-3.35,-1.33,1.17,8.83,11.28,9.69,3.57,-7.7,-9.48,-14.0,-21.0
T2M_MIN,2015,-16.29,-12.56,-5.05,-2.08,6.19,8.84,9.88,11.0,6.82,-2.23,-4.2,-10.72,-16.29
T2M_MIN,2016,-14.58,-4.99,-5.21,0.4,3.05,6.61,11.64,9.43,4.02,-3.58,-5.97,-9.88,-14.58
T2M_MIN,2017,-16.0,-13.32,-3.02,-3.72,1.31,10.3,10.6,8.5,-0.05,-2.22,-4.33,-7.94,-16.0
T2M_MIN,2018,-14.54,-17.52,-19.99,-2.02,6.13,7.25,9.26,13.21,1.76,2.96,-13.82,-14.25,-19.99
T2M_MIN,2019,-14.35,-9.82,-4.55,-2.88,2.7,10.97,9.3,11.17,3.47,-0.87,-4.85,-6.14,-14.35
T2M_MIN,2020,-9.03,-9.86,-5.38,-5.04,1.23,5.27,8.46,12.54,5.28,0.06,-4.47,-5.4,-9.86
T2M_MIN,2021,-14.6,-11.84,-6.84,-2.79,1.68,8.0,12.46,10.36,3.9,-2.28,-3.85,-9.94,-14.6
T2M_MIN,2022,-12.13,-7.9,-10.7,-3.81,4.56,11.64,10.42,13.95,4.85,-0.61,-3.87,-7.84,-12.13
T2M_MIN,2023,-9.36,-12.91,-4.38,-3.49,2.09,7.09,11.41,11.34,10.13,0.75,-5.86,-5.66,-12.91
T2M_MIN,2024,-13.66,-4.83,-3.63,1.83,3.34,11.83,12.63,14.96,6.07,-0.67,-4.85,-6.67,-13.66
T2M_MIN,2025,-8.63,-12.37,-5.13,-6.07,0.52,10.11,11.7,7.75,3.95,-2.4,-2.48,-8.04,-12.37
TS,1981,-6.24,-3.22,3.32,6.36,12.89,19.17,18.95,19.37,15.05,10.76,0.04,-2.22,7.92
TS,1982,-5.17,-5.05,1.32,6.48,15.62,18.66,18.66,19.79,17.76,9.29,2.61,0.59,8.46
TS,1983,-1.08,-2.1,4.71,11.71,17.0,17.96,20.35,18.29,16.13,9.0,0.49,-2.9,9.2
TS,1984,-2.34,-5.56,-0.47,6.22,14.1,16.51,18.1,18.02,17.07,11.75,0.37,-3.92,7.53
TS,1985,-11.07,-9.58,0.62,9.44,16.9,17.35,19.33,20.72,14.74,7.97,0.86,-0.64,7.32
TS,1986,-2.61,-7.12,1.76,11.43,16.81,19.35,19.97,22.7,17.01,7.77,2.0,-3.15,8.92
TS,1987,-8.65,-1.93,-2.76,6.87,13.81,20.26,24.04,18.9,17.69,7.22,3.38,-3.22,8.0
TS,1988,-1.81,-2.11,2.21,7.17,14.43,17.43,22.23,21.64,15.52,7.03,-2.17,-3.08,8.25
TS,1989,-1.68,1.09,5.85,12.08,14.57,17.72,20.75,21.22,13.99,9.62,1.43,-1.06,9.68
TS,1990,-2.11,2.17,7.44,9.85,14.99,19.37,22.04,22.06,15.0,9.5,5.0,-2.34,10.29
TS,1991,-1.97,-3.69,3.09,8.44,12.56,18.94,21.53,18.64,14.94,8.52,2.47,-4.39,8.32
TS,1992,-3.42,-2.23,3.09,8.91,13.48,18.17,21.43,25.04,14.45,9.15,2.67,-4.12,8.92
TS,1993,-2.85,-3.63,0.57,7.26,15.12,18.47,20.49,20.6,14.28,9.81,-5.66,-1.35,7.84
TS,1994,-0.58,-1.48,4.59,10.59,15.57,19.2,22.82,22.16,19.99,8.25,1.69,-2.37,10.1
TS,1995,-5.58,1.58,3.18,8.59,13.74,20.46,22.8,21.06,14.01,8.82,-1.35,-5.48,8.52
TS,1996,-8.37,-6.61,-2.09,6.91,16.67,20.38,20.76,19.35,11.69,8.14,4.69,-4.04,7.33
TS,1997,-6.12,-1.61,1.43,4.74,15.42,19.09,20.43,18.57,12.83,6.29,2.35,-3.91,7.51
TS,1998,-3.06,0.15,0.87,11.04,13.92,20.11,22.32,21.78,14.39,8.76,-1.39,-6.82,8.55
TS,1999,-2.15,-1.57,3.27,9.6,13.77,21.3,23.77,21.62,16.38,8.94,1.07,-1.43,9.61
TS,2000,-7.18,-0.63,2.52,11.81,16.83,20.57,22.16,22.7,14.31,9.23,6.19,0.36,9.93
TS,2001,-1.92,-0.93,5.43,9.64,15.81,18.63,24.29,23.34,15.47,10.66,0.78,-9.85,9.34
TS,2002,-4.2,3.17,4.99,8.82,17.63,20.34,23.83,20.1,15.17,8.3,3.4,-7.69,9.51
TS,2003,-5.29,-8.55,0.72,6.54,19.29,20.93,21.03,21.96,13.99,6.91,3.82,-2.02,8.38
TS,2004,-7.04,-2.28,2.96,8.57,13.88,19.08,21.55,19.53,15.15,10.1,3.13,-1.24,8.64
TS,2005,-2.72,-5.25,0.89,9.05,14.87,17.08,19.71,19.42,15.25,8.6,1.38,-1.76,8.12
TS,2006,-9.98,-4.07,0.98,9.1,13.88,18.14,20.49,20.21,15.66,10.2,4.11,0.32,8.32
TS,2007,0.72,-0.2,4.94,9.03,18.19,22.62,25.07,22.19,14.32,9.16,0.43,-5.0,10.19
TS,2008,-4.56,-0.09,4.91,10.0,14.21,19.08,21.09,22.36,14.15,10.22,2.93,-0.93,9.48
TS,2009,-4.29,-2.53,2.05,9.78,15.41,19.82,22.29,21.06,16.64,9.89,4.46,-3.23,9.34
TS,2010,-7.57,-3.56,1.8,8.99,15.6,18.83,20.67,22.1,14.43,5.64,6.99,-3.39,8.43
TS,2011,-3.96,-4.47,1.24,7.87,14.45,19.04,21.54,20.91,17.95,7.4,0.61,-0.49,8.58
TS,2012,-5.28,-10.72,2.53,10.64,16.24,22.0,25.96,23.14,18.31,10.7,4.1,-6.54,9.32
TS,2013,-5.0,-1.58,1.17,10.45,16.62,19.17,20.17,21.11,13.77,9.79,5.88,-1.55,9.22
TS,2014,-3.22,-1.1,6.17,9.58,14.86,17.59,20.76,21.82,16.21,8.23,1.71,-3.08,9.19
TS,2015,-2.08,-1.89,2.82,8.09,16.01,20.1,24.18,22.75,18.38,7.31,4.54,-0.04,10.08
TS,2016,-4.42,2.45,4.5,12.29,13.77,19.68,22.49,21.31,17.53,6.15,1.93,-2.84,9.57
TS,2017,-7.51,-1.69,5.98,8.06,14.18,19.68,21.38,22.59,16.92,9.61,3.33,-0.73,9.38
TS,2018,-2.83,-3.45,-0.25,13.53,17.12,20.16,20.5,22.27,16.62,11.04,1.56,-3.76,9.44
TS,2019,-5.36,-0.26,5.51,9.29,15.2,20.6,21.06,22.5,17.18,11.18,6.7,1.15,10.45
TS,2020,-1.55,1.78,5.55,9.53,13.78,19.46,21.82,22.67,18.29,11.96,2.67,-0.98,10.44
TS,2021,-1.97,-0.76,1.41,6.95,14.28,18.52,22.98,21.86,14.46,7.37,4.46,-1.66,9.05
TS,2022,-2.19,0.78,1.23,9.03,16.23,21.42,23.83,22.76,15.29,11.32,4.85,0.06,10.44
TS,2023,1.65,-1.06,4.99,7.42,14.02,19.54,23.73,24.5,19.01,13.5,4.25,0.65,11.1
TS,2024,-2.57,4.81,5.83,13.1,15.33,22.83,25.66,24.75,17.42,10.29,2.17,-0.56,11.6
TS,2025,1.1,-3.17,6.51,9.84,13.16,21.03,23.83,22.63,17.27,7.97,5.63,0.66,10.62
WD2M,1981,329.1,331.7,243.9,351.4,148.6,105.8,327.5,334.4,335.6,214.3,314.6,228.7,316.5
WD2M,1982,296.3,336.7,7.0,327.0,9.1,299.4,350.3,346.7,30.8,163.3,209.2,266.3,331.0
WD2M,1983,293.7,322.0,245.3,206.4,225.8,4.2,342.9,0.2,249.9,304.9,292.7,288.6,306.2
WD2M,1984,216.0,38.4,0.3,25.0,174.4,310.1,324.5,358.9,204.8,258.8,36.3,1.3,342.7
WD2M,1985,305.1,327.5,154.2,305.4,122.6,313.5,325.7,22.9,313.8,340.6,133.9,268.3,314.8
WD2M,1986,278.5,44.0,102.6,172.9,31.8,359.5,316.3,330.1,299.0,351.1,234.5,292.3,341.0
WD2M,1987,330.9,235.6,17.4,352.6,154.8,336.5,36.4,315.4,324.5,62.5,317.7,305.2,341.6
WD2M,1988,140.8,289.4,317.6,349.7,2.0,304.3,341.4,346.3,322.1,2.6,319.4,307.5,326.5
WD2M,1989,308.6,274.3,325.7,170.6,5.2,334.0,345.5,330.8,339.0,294.3,328.4,300.9,316.3
WD2M,1990,289.2,279.5,299.9,311.3,350.0,317.2,328.3,350.5,290.6,208.5,267.8,330.6,303.6
WD2M,1991,326.3,325.7,126.3,16.8,330.4,338.6,349.6,333.3,298.4,334.2,193.8,330.6,333.0
WD2M,1992,315.1,316.5,309.6,266.9,12.5,6.3,351.4,340.1,291.6,230.0,286.3,322.3,319.7
WD2M,1993,299.9,322.1,338.3,306.2,33.1,320.9,290.3,352.7,262.3,182.2,87.9,245.7,312.6
WD2M,1994,264.3,157.2,282.8,156.7,294.0,332.6,8.9,309.9,179.6,327.0,313.9,290.7,306.4
WD2M,1995,311.6,269.6,321.6,300.9,337.1,294.3,4.0,355.1,267.5,340.1,318.7,109.9,315.2
WD2M,1996,7.5,328.7,37.9,51.2,236.5,342.7,315.9,13.7,311.0,282.1,213.6,353.6,337.5
WD2M,1997,311.6,297.1,340.3,336.5,263.3,347.5,328.3,357.4,312.3,301.8,209.0,320.2,320.8
WD2M,1998,308.2,304.3,327.5,223.7,3.8,289.8,293.4,348.6,348.2,274.8,334.5,296.1,309.0
WD2M,1999,268.8,272.3,335.3,280.6,349.6,19.0,0.3,332.7,18.1,301.7,306.8,286.3,318.1
WD2M,2000,301.0,306.2,292.7,6.2,345.4,352.2,300.8,355.5,356.6,135.1,184.1,249.7,311.1
WD2M,2001,200.0,317.5,230.8,148.3,349.0,315.6,29.5,1.9,168.1,289.1,318.9,314.8,312.1
WD2M,2002,299.9,276.7,334.3,53.2,140.0,352.8,17.8,7.1,342.5,294.5,232.9,19.8,326.6
WD2M,2003,278.5,350.5,344.4,16.7,84.0,349.0,336.9,331.5,0.1,269.6,317.7,305.7,337.0
WD2M,2004,326.1,304.9,305.3,47.4,311.9,354.0,336.4,343.7,339.0,200.0,301.0,293.8,319.1
WD2M,2005,309.6,355.2,296.6,263.5,359.9,335.1,11.1,358.8,3.1,353.8,325.7,275.2,333.6
WD2M,2006,345.0,296.5,320.1,134.8,320.6,0.8,4.9,231.4,350.2,317.9,268.5,295.8,326.9
WD2M,2007,285.0,310.2,108.1,345.7,158.8,352.2,274.5,355.5,300.0,354.7,286.6,322.7,316.6
WD2M,2008,264.4,310.3,264.4,318.7,351.3,359.1,335.9,352.9,352.4,271.2,209.7,304.1,307.2
WD2M,2009,301.9,314.6,305.8,99.1,352.4,192.5,339.1,16.3,6.8,236.2,211.9,333.5,334.7
WD2M,2010,344.0,236.7,305.3,104.1,189.1,3.7,344.1,326.4,334.8,10.0,212.5,292.8,318.7
WD2M,2011,293.8,329.7,339.8,355.4,12.2,335.3,256.1,357.2,352.3,341.6,313.9,268.5,335.2
WD2M,2012,330.1,331.3,318.5,244.6,11.4,263.7,11.7,347.0,166.7,302.8,197.1,313.6,325.8
WD2M,2013,312.8,54.4,307.1,358.0,180.5,354.1,341.2,9.9,311.4,294.9,218.3,287.7,327.7
WD2M,2014,334.3,186.1,340.8,49.5,74.1,337.5,24.8,1.0,31.4,59.0,99.7,310.7,7.7
WD2M,2015,272.7,355.7,358.6,320.5,333.5,358.8,333.7,40.3,22.7,31.7,300.2,300.9,332.7
WD2M,2016,312.7,214.4,341.7,303.1,10.4,49.1,334.4,351.8,347.8,149.7,239.7,310.0,319.0
WD2M,2017,320.4,300.6,314.6,290.8,353.2,324.3,328.7,359.6,181.3,299.6,227.3,285.5,312.9
WD2M,2018,276.8,21.0,271.3,216.0,26.6,8.7,334.5,7.4,341.4,314.6,53.1,306.9,342.0
WD2M,2019,303.9,322.6,306.5,74.5,200.6,359.4,324.9,353.9,339.0,269.8,164.8,291.1,319.7
WD2M,2020,300.2,295.6,352.6,335.3,330.4,353.2,349.0,56.0,1.3,205.9,317.9,138.4,323.9
WD2M,2021,265.1,319.6,333.4,289.8,252.8,347.9,354.5,357.6,334.2,65.5,216.8,321.5,324.7
WD2M,2022,309.9,304.7,351.0,313.4,346.6,7.5,349.2,359.0,288.6,314.5,346.8,237.7,329.6
WD2M,2023,175.5,316.8,281.8,351.3,43.2,5.1,325.0,46.1,45.3,272.1,272.6,272.0,319.1
WD2M,2024,301.5,256.0,203.3,297.5,103.5,328.4,8.9,8.0,16.5,327.1,305.2,320.0,322.8
WD2M,2025,265.0,30.4,266.6,327.8,327.9,333.0,300.3,351.9,67.7,313.7,278.2,316.9,318.2
WS2M_MAX,1981,5.96,5.81,6.05,4.53,5.28,5.45,4.71,3.36,5.78,4.49,7.94,5.27,7.94
WS2M_MAX,1982,6.35,7.12,4.88,5.37,5.32,3.84,4.85,4.51,3.45,4.93,4.9,5.04,7.12
WS2M_MAX,1983,5.64,5.52,6.65,4.7,7.63,4.15,5.12,3.69,4.68,4.67,4.85,5.01,7.63
WS2M_MAX,1984,4.77,6.04,6.28,5.66,4.68,3.84,4.15,5.04,4.44,4.02,5.26,4.4,6.28
WS2M_MAX,1985,5.13,6.54,5.19,5.54,5.08,7.15,5.36,4.82,4.58,5.01,4.56,6.34,7.15
WS2M_MAX,1986,5.22,3.9,4.75,5.24,5.32,4.92,4.73,4.46,4.96,4.67,4.72,4.23,5.32
WS2M_MAX,1987,5.01,5.71,5.65,5.39,5.35,4.31,4.23,4.27,4.35,4.32,4.72,4.66,5.71
WS2M_MAX,1988,4.42,6.32,6.34,5.93,5.18,4.12,4.76,3.95,6.35,4.49,4.26,6.21,6.35
WS2M_MAX,1989,5.62,7.51,6.38,5.8,4.75,5.84,4.49,3.42,6.44,5.54,5.61,5.47,7.51
WS2M_MAX,1990,5.67,7.24,5.71,5.01,6.0,5.02,4.06,3.93,4.41,4.61,4.07,5.05,7.24
WS2M_MAX,1991,5.95,6.77,5.53,4.83,5.62,4.09,4.05,3.62,3.96,5.84,4.24,6.83,6.83
WS2M_MAX,1992,7.47,6.3,6.63,4.72,4.79,3.7,4.23,3.74,4.81,4.88,4.84,4.8,7.47
WS2M_MAX,1993,6.79,7.02,6.75,5.15,4.03,4.25,4.35,4.91,6.6,4.81,4.14,3.82,7.02
WS2M_MAX,1994,5.52,4.94,6.14,4.68,4.93,5.64,4.23,4.18,3.98,4.12,5.38,4.41,6.14
WS2M_MAX,1995,5.45,6.29,4.81,5.13,5.69,5.03,3.94,4.7,5.72,4.34,5.46,6.02,6.29
WS2M_MAX,1996,4.49,5.62,5.28,5.3,4.38,4.48,4.49,3.98,4.81,4.47,3.65,4.75,5.62
WS2M_MAX,1997,6.65,5.91,5.92,6.27,4.05,3.94,3.81,4.84,4.68,4.35,5.48,5.14,6.65
WS2M_MAX,1998,6.2,6.97,6.88,5.76,4.13,3.98,4.52,4.14,5.09,4.35,4.25,4.76,6.97
WS2M_MAX,1999,7.12,6.31,5.32,6.59,4.76,5.35,4.46,3.5,3.79,4.12,4.74,5.87,7.12
WS2M_MAX,2000,6.6,6.74,6.53,6.1,4.78,4.87,5.12,4.27,5.15,4.16,3.79,4.42,6.74
WS2M_MAX,2001,5.37,7.93,6.81,5.22,4.39,8.26,4.29,5.34,4.29,4.59,5.98,4.6,8.26
WS2M_MAX,2002,5.64,5.69,6.72,5.43,5.71,4.86,4.53,4.29,4.09,5.14,4.17,4.12,6.72
WS2M_MAX,2003,4.52,5.73,6.44,6.07,4.26,4.15,3.91,3.97,5.19,5.3,4.62,5.96,6.44
WS2M_MAX,2004,8.61,6.98,5.65,4.79,4.96,3.78,5.11,5.31,4.8,3.82,5.26,4.49,8.61
WS2M_MAX,2005,5.04,6.39,6.12,5.07,4.99,4.58,3.12,3.8,3.66,4.39,4.4,5.79,6.39
WS2M_MAX,2006,5.33,5.32,5.93,3.97,6.01,3.74,3.84,4.04,4.51,6.08,5.34,5.27,6.08
WS2M_MAX,2007,7.38,6.11,7.28,5.13,4.69,3.8,5.57,4.01,4.97,4.88,4.22,5.22,7.38
WS2M_MAX,2008,6.42,4.83,5.58,6.29,4.73,3.64,4.11,4.11,5.19,3.81,4.76,4.47,6.42
WS2M_MAX,2009,4.3,5.11,5.57,4.61,4.37,3.84,4.08,3.25,3.89,4.5,3.86,3.48,5.57
WS2M_MAX,2010,5.04,5.64,5.28,4.41,3.74,5.15,4.05,4.13,4.02,5.2,3.71,4.88,5.64
WS2M_MAX,2011,4.51,6.68,4.96,6.36,4.27,6.7,3.67,4.19,3.84,4.79,3.7,3.8,6.7
WS2M_MAX,2012,5.08,4.46,6.01,5.92,5.31,3.83,4.43,5.87,4.6,5.2,3.8,5.82,6.01
WS2M_MAX,2013,5.14,4.69,7.9,4.53,3.72,4.84,5.28,3.58,5.56,4.12,3.86,5.85,7.9
WS2M_MAX,2014,5.23,3.89,5.99,4.81,4.61,4.19,4.0,4.38,4.43,4.66,5.11,6.22,6.22
WS2M_MAX,2015,5.9,4.71,4.66,6.49,4.24,4.34,3.87,3.05,4.5,3.63,5.75,4.0,6.49
WS2M_MAX,2016,7.11,5.29,5.33,5.31,4.34,4.24,4.52,4.64,3.49,4.91,4.96,7.14,7.14
WS2M_MAX,2017,6.75,5.1,4.86,6.11,4.58,4.59,4.12,5.26,4.05,4.63,4.05,4.24,6.75
WS2M_MAX,2018,7.37,4.94,4.06,4.81,4.69,4.12,3.26,3.18,5.02,4.55,4.34,6.39,7.37
WS2M_MAX,2019,4.5,6.47,6.71,5.03,5.1,3.72,3.7,4.15,4.25,4.02,4.43,4.78,6.71
WS2M_MAX,2020,5.96,9.02,5.34,5.06,4.37,3.92,5.14,3.63,4.84,5.65,4.47,3.97,9.02
WS2M_MAX,2021,4.95,5.51,5.62,4.85,4.52,5.38,4.49,3.54,4.03,3.92,4.75,4.66,5.62
WS2M_MAX,2022,6.36,6.63,6.2,5.35,5.46,4.55,4.15,3.83,5.5,4.3,3.77,3.58,6.63
WS2M_MAX,2023,4.91,6.14,7.32,5.71,4.43,4.66,4.77,3.7,4.02,4.8,6.11,3.93,7.32
WS2M_MAX,2024,5.89,6.78,6.26,6.45,4.28,4.45,4.71,4.01,5.69,4.11,5.13,4.84,6.78
WS2M_MAX,2025,4.47,5.68,5.78,6.7,4.47,3.9,4.31,4.04,4.47,4.35,3.73,5.96,6.7
WS2M_MIN,1981,0.17,0.38,0.23,0.09,0.15,0.04,0.11,0.09,0.08,0.11,0.04,0.06,0.04
WS2M_MIN,1982,0.06,0.17,0.3,0.04,0.06,0.06,0.1,0.06,0.11,0.09,0.03,0.14,0.03
WS2M_MIN,1983,0.14,0.15,0.07,0.24,0.03,0.12,0.08,0.16,0.16,0.04,0.1,0.09,0.03
WS2M_MIN,1984,0.11,0.02,0.24,0.23,0.17,0.03,0.06,0.04,0.12,0.02,0.11,0.11,0.02
WS2M_MIN,1985,0.1,0.2,0.04,0.12,0.04,0.1,0.14,0.09,0.1,0.08,0.11,0.22,0.04
WS2M_MIN,1986,0.11,0.12,0.07,0.08,0.07,0.11,0.15,0.09,0.06,0.1,0.13,0.05,0.05
WS2M_MIN,1987,0.1,0.31,0.08,0.08,0.02,0.01,0.11,0.06,0.04,0.22,0.04,0.06,0.01
WS2M_MIN,1988,0.09,0.11,0.14,0.11,0.19,0.08,0.08,0.11,0.17,0.11,0.09,0.13,0.08
WS2M_MIN,1989,0.17,0.09,0.06,0.1,0.14,0.09,0.23,0.0,0.05,0.14,0.09,0.45,0.0
WS2M_MIN,1990,0.08,0.3,0.11,0.16,0.01,0.05,0.03,0.01,0.2,0.07,0.12,0.06,0.01
WS2M_MIN,1991,0.08,0.13,0.04,0.07,0.36,0.15,0.04,0.05,0.08,0.09,0.09,0.22,0.04
WS2M_MIN,1992,0.3,0.2,0.0,0.1,0.15,0.07,0.1,0.09,0.15,0.16,0.12,0.11,0.0
WS2M_MIN,1993,0.31,0.05,0.11,0.15,0.11,0.15,0.14,0.1,0.24,0.22,0.05,0.08,0.05
WS2M_MIN,1994,0.19,0.11,0.13,0.12,0.06,0.03,0.12,0.16,0.01,0.09,0.13,0.32,0.01
WS2M_MIN,1995,0.11,0.34,0.06,0.07,0.02,0.11,0.21,0.12,0.18,0.04,0.08,0.08,0.02
WS2M_MIN,1996,0.06,0.28,0.12,0.14,0.04,0.2,0.06,0.11,0.11,0.24,0.04,0.05,0.04
WS2M_MIN,1997,0.12,0.19,0.09,0.27,0.06,0.11,0.05,0.15,0.11,0.11,0.19,0.01,0.01
WS2M_MIN,1998,0.07,0.09,0.27,0.27,0.08,0.08,0.03,0.14,0.04,0.2,0.17,0.02,0.02
WS2M_MIN,1999,0.05,0.12,0.11,0.1,0.07,0.14,0.2,0.04,0.1,0.04,0.17,0.28,0.04
WS2M_MIN,2000,0.09,0.02,0.06,0.12,0.1,0.02,0.07,0.03,0.1,0.17,0.2,0.07,0.02
WS2M_MIN,2001,0.02,0.12,0.19,0.09,0.19,0.08,0.13,0.1,0.03,0.16,0.12,0.17,0.02
WS2M_MIN,2002,0.16,0.07,0.11,0.14,0.05,0.15,0.09,0.2,0.07,0.07,0.11,0.07,0.05
WS2M_MIN,2003,0.07,0.06,0.09,0.14,0.07,0.11,0.13,0.03,0.13,0.05,0.17,0.07,0.03
WS2M_MIN,2004,0.05,0.13,0.17,0.06,0.16,0.14,0.03,0.11,0.06,0.1,0.09,0.31,0.03
WS2M_MIN,2005,0.08,0.02,0.02,0.06,0.13,0.11,0.14,0.05,0.16,0.05,0.07,0.16,0.02
WS2M_MIN,2006,0.1,0.05,0.05,0.1,0.07,0.14,0.24,0.06,0.18,0.13,0.15,0.21,0.05
WS2M_MIN,2007,0.13,0.04,0.12,0.07,0.14,0.09,0.06,0.04,0.05,0.06,0.09,0.07,0.04
WS2M_MIN,2008,0.06,0.15,0.05,0.26,0.12,0.03,0.12,0.15,0.08,0.03,0.28,0.17,0.03
