-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2025 in UTC
Location: Latitude  44.4491   Longitude 26.1087 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 76.68 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN      CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
GWETPROF               MERRA-2 Profile Soil Moisture (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
IMERG_PRECTOT          MERRA-2 Total Precipitation (mm/day) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX                MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                MERRA-2 Temperature at 2 Meters Minimum (C) 
TS                     MERRA-2 Earth Skin Temperature (C) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M_MAX               MERRA-2 Wind Speed at 2 Meters Maximum (m/s) 
WS2M_MIN               MERRA-2 Wind Speed at 2 Meters Minimum (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS2M_MAX,1998,11.07,6.33,8.13,7.6,7.38,6.68,7.06,5.98,7.74,6.32,9.74,6.19,11.07
WS2M_MAX,1999,7.84,9.25,8.95,8.41,7.37,5.19,6.14,4.8,7.96,6.42,7.36,10.1,10.1
WS2M_MAX,2000,11.13,7.22,7.68,10.7,7.92,5.28,8.8,5.82,6.15,6.47,6.57,7.6,11.13
WS2M_MAX,2001,7.53,8.49,9.81,7.51,6.0,7.52,5.41,5.64,6.88,5.08,6.42,6.31,9.81
WS2M_MAX,2002,6.96,9.12,8.66,8.07,6.11,6.49,5.57,6.64,8.01,7.81,6.99,8.98,9.12
WS2M_MAX,2003,10.35,8.13,5.39,8.51,6.32,4.54,4.95,6.41,6.27,8.38,6.94,10.28,10.35
WS2M_MAX,2004,6.38,8.25,7.35,7.18,7.3,5.37,5.0,6.51,5.64,6.56,7.57,5.37,8.25
WS2M_MAX,2005,8.8,8.38,8.35,7.03,5.86,5.92,6.57,6.75,7.29,5.05,6.62,8.51,8.8
WS2M_MAX,2006,8.94,8.9,10.42,6.48,7.66,6.2,6.87,5.99,6.2,5.66,7.22,6.33,10.42
WS2M_MAX,2007,11.1,9.34,8.85,6.2,6.83,5.69,8.91,6.76,7.46,8.93,9.33,6.59,11.1
WS2M_MAX,2008,9.17,6.41,8.1,8.37,7.32,5.33,5.72,5.83,7.02,5.96,7.65,7.22,9.17
WS2M_MAX,2009,6.34,9.06,8.43,7.18,5.16,5.6,4.89,5.45,6.73,8.88,5.88,8.19,9.06
WS2M_MAX,2010,7.09,7.74,8.29,6.93,7.24,4.92,5.02,5.52,6.93,6.66,7.39,7.73,8.29
WS2M_MAX,2011,7.02,9.82,7.61,6.69,5.89,5.12,6.19,4.96,6.18,8.56,5.09,5.95,9.82
WS2M_MAX,2012,11.2,11.22,7.61,8.37,6.21,5.16,7.61,5.89,5.67,6.16,6.48,8.17,11.22
WS2M_MAX,2013,8.28,6.8,9.11,7.34,5.6,6.21,5.52,5.73,7.94,9.91,7.32,7.75,9.91
WS2M_MAX,2014,11.44,6.76,9.92,8.76,6.97,6.92,5.71,5.62,6.64,8.95,5.49,8.44,11.44
WS2M_MAX,2015,7.24,10.85,8.63,7.9,5.67,6.07,4.96,5.6,8.01,6.77,8.04,7.23,10.85
WS2M_MAX,2016,8.98,7.27,8.74,5.87,6.96,4.77,5.66,5.71,5.01,6.41,10.34,8.36,10.34
WS2M_MAX,2017,10.8,7.21,7.71,7.29,5.95,5.07,6.81,6.2,7.0,9.07,5.79,6.42,10.8
WS2M_MAX,2018,7.98,9.26,8.17,7.35,6.5,4.67,4.0,4.97,7.29,7.69,8.18,6.73,9.26
WS2M_MAX,2019,7.2,9.93,6.96,6.41,8.25,5.88,4.38,5.29,5.34,4.97,7.68,5.56,9.93
WS2M_MAX,2020,7.38,13.32,9.14,8.49,7.37,5.13,4.73,6.67,6.66,6.83,6.2,6.43,13.32
WS2M_MAX,2021,8.84,6.32,6.41,5.71,8.82,5.26,4.8,5.89,6.54,7.24,7.06,7.47,8.84
WS2M_MAX,2022,8.22,7.9,9.2,9.42,6.22,5.3,5.28,5.89,8.7,6.33,7.07,5.98,9.42
WS2M_MAX,2023,8.36,8.24,6.12,7.82,5.9,5.99,6.26,6.84,7.38,6.98,8.95,9.0,9.0
WS2M_MAX,2024,8.04,8.55,7.08,9.79,6.51,5.58,5.39,5.4,5.88,5.1,7.28,9.76,9.79
WS2M_MAX,2025,5.12,6.14,8.61,7.41,7.16,5.56,6.17,5.83,6.48,8.72,5.87,8.56,8.72
WS2M_MIN,1981,0.09,0.19,0.14,0.04,0.12,0.16,0.1,0.02,0.04,0.04,0.11,0.13,0.02
WS2M_MIN,1982,0.07,0.16,0.08,0.2,0.09,0.14,0.13,0.02,0.09,0.13,0.12,0.15,0.02
WS2M_MIN,1983,0.03,0.03,0.01,0.18,0.06,0.15,0.09,0.08,0.1,0.07,0.18,0.11,0.01
WS2M_MIN,1984,0.04,0.09,0.09,0.09,0.1,0.06,0.11,0.06,0.04,0.08,0.21,0.12,0.04
WS2M_MIN,1985,0.17,0.19,0.06,0.03,0.06,0.03,0.03,0.15,0.09,0.02,0.18,0.09,0.02
WS2M_MIN,1986,0.17,0.21,0.1,0.3,0.05,0.04,0.09,0.07,0.05,0.09,0.08,0.04,0.04
WS2M_MIN,1987,0.11,0.06,0.04,0.14,0.02,0.12,0.1,0.07,0.08,0.18,0.15,0.05,0.02
WS2M_MIN,1988,0.18,0.1,0.11,0.26,0.16,0.1,0.04,0.06,0.1,0.1,0.15,0.02,0.02
WS2M_MIN,1989,0.04,0.04,0.04,0.33,0.06,0.04,0.04,0.04,0.12,0.12,0.01,0.02,0.01
WS2M_MIN,1990,0.12,0.42,0.07,0.15,0.06,0.07,0.07,0.06,0.02,0.09,0.02,0.14,0.02
WS2M_MIN,1991,0.04,0.09,0.17,0.05,0.05,0.01,0.04,0.04,0.07,0.06,0.09,0.07,0.01
WS2M_MIN,1992,0.05,0.12,0.09,0.24,0.09,0.04,0.09,0.06,0.06,0.09,0.14,0.03,0.03
WS2M_MIN,1993,0.23,0.05,0.3,0.09,0.09,0.16,0.06,0.19,0.1,0.19,0.04,0.1,0.04
WS2M_MIN,1994,0.09,0.11,0.12,0.18,0.2,0.05,0.04,0.11,0.19,0.05,0.14,0.03,0.03
WS2M_MIN,1995,0.13,0.33,0.14,0.09,0.11,0.02,0.05,0.06,0.09,0.05,0.09,0.13,0.02
WS2M_MIN,1996,0.12,0.15,0.12,0.07,0.06,0.1,0.04,0.12,0.15,0.17,0.12,0.03,0.03
WS2M_MIN,1997,0.01,0.07,0.0,0.12,0.25,0.07,0.08,0.15,0.06,0.02,0.04,0.02,0.0
WS2M_MIN,1998,0.06,0.15,0.21,0.06,0.05,0.1,0.09,0.04,0.02,0.09,0.18,0.13,0.02
WS2M_MIN,1999,0.12,0.21,0.03,0.08,0.1,0.27,0.06,0.06,0.06,0.07,0.08,0.17,0.03
WS2M_MIN,2000,0.09,0.22,0.08,0.06,0.03,0.05,0.02,0.07,0.12,0.19,0.13,0.07,0.02
WS2M_MIN,2001,0.08,0.26,0.13,0.17,0.08,0.06,0.17,0.04,0.14,0.02,0.08,0.03,0.02
WS2M_MIN,2002,0.09,0.04,0.05,0.11,0.16,0.09,0.2,0.1,0.1,0.14,0.38,0.21,0.04
WS2M_MIN,2003,0.03,0.12,0.06,0.18,0.11,0.03,0.07,0.08,0.16,0.14,0.03,0.05,0.03
WS2M_MIN,2004,0.14,0.13,0.14,0.18,0.08,0.17,0.02,0.14,0.11,0.07,0.06,0.11,0.02
WS2M_MIN,2005,0.1,0.11,0.16,0.19,0.19,0.09,0.04,0.15,0.06,0.08,0.12,0.09,0.04
WS2M_MIN,2006,0.16,0.23,0.08,0.04,0.03,0.03,0.07,0.06,0.02,0.05,0.17,0.07,0.02
WS2M_MIN,2007,0.05,0.15,0.1,0.07,0.12,0.08,0.06,0.09,0.11,0.06,0.23,0.05,0.05
WS2M_MIN,2008,0.13,0.15,0.22,0.1,0.01,0.08,0.08,0.11,0.14,0.16,0.06,0.1,0.01
WS2M_MIN,2009,0.11,0.02,0.12,0.16,0.06,0.13,0.08,0.1,0.04,0.11,0.11,0.07,0.02
WS2M_MIN,2010,0.12,0.03,0.23,0.15,0.11,0.14,0.07,0.11,0.01,0.13,0.01,0.11,0.01
WS2M_MIN,2011,0.03,0.14,0.07,0.17,0.11,0.05,0.09,0.11,0.11,0.15,0.09,0.04,0.03
WS2M_MIN,2012,0.11,0.02,0.04,0.25,0.21,0.11,0.13,0.12,0.03,0.16,0.17,0.07,0.02
WS2M_MIN,2013,0.03,0.08,0.2,0.11,0.13,0.09,0.05,0.06,0.18,0.03,0.11,0.03,0.03
WS2M_MIN,2014,0.06,0.08,0.09,0.13,0.1,0.06,0.11,0.05,0.08,0.07,0.07,0.09,0.05
WS2M_MIN,2015,0.12,0.16,0.07,0.11,0.09,0.06,0.08,0.05,0.04,0.12,0.08,0.05,0.04
WS2M_MIN,2016,0.13,0.12,0.09,0.15,0.07,0.11,0.12,0.12,0.04,0.16,0.11,0.04,0.04
WS2M_MIN,2017,0.13,0.17,0.16,0.12,0.06,0.05,0.11,0.14,0.08,0.15,0.09,0.08,0.05
WS2M_MIN,2018,0.07,0.21,0.04,0.17,0.04,0.14,0.05,0.12,0.07,0.12,0.14,0.03,0.03
WS2M_MIN,2019,0.08,0.14,0.13,0.04,0.08,0.01,0.11,0.17,0.03,0.04,0.05,0.07,0.01
WS2M_MIN,2020,0.16,0.2,0.14,0.16,0.13,0.08,0.04,0.09,0.11,0.1,0.1,0.04,0.04
WS2M_MIN,2021,0.17,0.07,0.06,0.02,0.22,0.0,0.14,0.07,0.16,0.11,0.13,0.04,0.0
WS2M_MIN,2022,0.06,0.12,0.1,0.1,0.06,0.06,0.04,0.22,0.13,0.04,0.13,0.05,0.04
WS2M_MIN,2023,0.03,0.32,0.08,0.05,0.19,0.01,0.09,0.13,0.1,0.08,0.07,0.07,0.01
WS2M_MIN,2024,0.03,0.04,0.04,0.03,0.33,0.09,0.01,0.09,0.13,0.06,0.03,0.11,0.01
WS2M_MIN,2025,0.04,0.06,0.15,0.16,0.1,0.12,0.04,0.06,0.06,0.06,0.03,0.04,0.03
